Review,Rating,Tanggal,Username,Likes
dari dulu setiap ada yang baru selalu upgrade pengen cobain filter² baru.,5,2025-04-03 21:14:29,Pengguna Google,0
sangat cocok untuk sehari-hari karena bisa lihat vidio yang lain lain dan bisa nonton kartun dlln pokonya mah bagus deee👍👍👏👏,5,2025-04-14 22:31:58,Pengguna Google,0
Knp makin hari tiktok makin aneh saya setiap mau masuk ke tiktok suka lemot jadi tolong perbaiki ya admin tiktok terimakasih itu saja 🙏🙏,5,2025-02-18 18:46:02,Pengguna Google,0
Aplikasi ini sangat bagus tt buat saya seneng dari pada aplikasi yang lain ini paling seru pas galau pas sedih pas seneng dan lain lain,5,2025-03-28 14:18:14,Pengguna Google,2
Kenapa tiktok saya gk ada yg lagi trend gitu yh kenapa ketika kita ambil aplikasi ini hp kita langsung macet,5,2025-04-09 14:57:41,Pengguna Google,0
aplikasinya bagus cuma satu yang kurang tolong tambahin fitur sematkan komentar di update berikutnya itu aja udah makasih,5,2025-04-07 20:06:44,Pengguna Google,0
Sumpah smenjak di update suka loading sendiri pas mau di buka mental gak bisa2. Yg bner aja tok tiktokkkk,5,2025-04-12 09:03:55,Pengguna Google,0
cukup berguna tapi maaf kenapa ada iklan nya yah tolong di perbaiki lagi,5,2025-03-21 05:30:21,Pengguna Google,0
ini apk nya bagus minus nya ini itu kalau di buka itu lama banget loading nya,5,2025-04-01 10:06:14,Pengguna Google,0
Dari tik tok kita bisa berkreasi video ataupun bikin konten dan mantap😎 sekarang pun bisa dapat duet dari koin,5,2025-04-09 22:08:05,Pengguna Google,0
"bagus bangettt, videonya bisa sesukaa hatii kitaa, kalauu gasuka tinggall pencett tidak sukaa, hihii baguss deehh",5,2025-03-20 09:07:05,Pengguna Google,0
"aplikasi nyaa bagus ga ngebosenin,tpi di aku gaada fitur posting ulang nya",5,2025-03-29 11:58:22,Pengguna Google,0
tik tok memang bagus untuk smua nya orang karna kita bisa tau di mna posisi keluarga kta yg belum kta tau slama ini tapi ada masalahnya tik tok sya selalu di perbarui,5,2025-03-23 22:46:08,Pengguna Google,0
"aplikasinya sangat bagus, enak buat mengisi waktu luang atau untuk mencari hiburan",5,2025-03-31 16:23:30,Pengguna Google,3
"ini apk seru banget ada hiburan,tapi konten nya tuh kaya berantem sama korizen/engene/dll ini tuh nama kaya berantem gitu loh,fypnya itu itu aja,oke sekian terimakasi,terimagaji,terimamaaf,terimaoke goodbye ulusan nya segini dluu 😻💪",5,2025-03-17 17:32:38,Pengguna Google,0
Karna kalo ada tiktok lebih nyaman apa lagi kalo bunyi misic sambil pakai hedset uhh makin mantul,5,2025-03-25 13:15:23,Pengguna Google,1
bagus tapi kok gak bisa dibuka sih tiktoknya tolong ya diperbaiki ya kak😭😃😃,5,2025-04-07 09:07:12,Pengguna Google,2
sangat bagus tapi terlalu lama mendownload tiktok tapi jaringan ku bagus,5,2025-03-21 19:06:21,Pengguna Google,6
Akhir akhir ini aku mencet tetap dilogonya saja saya main game lag panas dan retak pinggir hp nya tolong diperbaiki tiktok nya sekian terimakasih 🙏🙏,5,2025-02-05 15:43:43,Pengguna Google,1
"pokoknya seru deh, bisa dapat banyak informasi dan hiburan yang menyenangkan 😄",5,2025-04-01 13:04:09,Pengguna Google,2
aplikasi tiktok memang sangat keren karena bisa mehibur kan diri kita,5,2025-04-14 00:39:52,Pengguna Google,0
tolong optimalkan lagi kinerja tiktok soalnya loadingnya terlalu berat,5,2025-04-11 18:14:36,Pengguna Google,0
aplikasi tiktok membantu kita untuk menemukan cara membuat kue dan lainnya juga saya suka sama aplikasi tiktok,5,2025-03-19 06:30:19,Pengguna Google,1
aplikasi ini sangat bagus karna aplikasi ini saya bisa jadi content creator di aplikasi tiktok ini,5,2025-04-09 12:10:46,Pengguna Google,1
bagus sekali tapi tidak ada yang buat pesen sama api yang grup tidak ada sayang sekali padahal bagus banget😘🤩🤩😍😍💋,5,2025-04-09 14:23:44,Pengguna Google,1
tiktok menghibur saya dengan kebahagiaan Dan kesenangan Dan banyak yang saya telah pelajari Dari tiktok segala seperti trend viral Dan lain -lain semoga bermanfaat segera download,5,2025-03-25 10:24:06,Pengguna Google,0
mantap menghasilkan uang juga shop nya juga barang di cari semua ada makasih tiktok,5,2025-03-25 12:18:29,Pengguna Google,4
Saya suka karna bagus bisa di apa apain dan menarik untuk foto mantappp,5,2025-04-07 17:36:27,Pengguna Google,2
apk yng enak sekali pas gabut kalo gabut enak scroll tiktok jadi ga bosen di rumah terus aku kasih bintang 5,5,2025-04-03 08:12:04,Pengguna Google,0
bagus banget bisa bikin video banyak cerita dan petualangan petualangan 😊😊,5,2025-04-10 21:31:22,Pengguna Google,0
menurut aku sih tambah buat telponan biar asik soalnya aku sama temen aku suka main jadi aku saranin tambah buat telponan,5,2025-03-26 17:44:37,Pengguna Google,3
sangat menghibur dan mempermudah kita mencari belanja kita inginkan,5,2025-03-29 07:42:35,Pengguna Google,0
bagus buat aplikasi nya cocok buat nonton klo lagi gabut,5,2025-04-04 08:55:56,Pengguna Google,1
ini ya bagus tapi ada iklan doang jadi aku kasih reting ★★★★,5,2025-03-28 19:02:46,Pengguna Google,7
kenapa sering tiba2 tidak bisa dibuka...akhirnya ditutup.trus di instal lagi.. trus susah lagi..aneh..tolong bantu gimana ini,5,2025-02-20 20:18:34,Pengguna Google,0
"Mantap,, tpi knapa ya tiktok saya suka ngeleg gitu,, terkadang bisa dibuka terkadang gk bisa di buka sama sekali",5,2025-02-20 18:15:04,Pengguna Google,151
"okelah manaf, ak pake ini apk cari hiburan yang bisa membuat diriku tertawa 24/7🤭 mantaf rek, aku suka ini apk. ku pake ini apk dari typing kapital sampe sdh tida kapital lagi, bagus bagus saya suka. btw follow tiktok aku",5,2025-04-04 21:15:54,Pengguna Google,1
"Sejauh ini aplikasi tiktok the best mnurut aku yh kalau yang lain kasi bintang ⭐ 1 ktnya sering bug atau ketutup sendiri, 😂 Bro update HP kmu biar lancar jaya🤝😉",5,2025-03-10 14:25:17,Pengguna Google,0
Konten Live nya sangat menjamin keamanan penggunanya. terimakasih 😊,5,2025-04-05 17:24:41,Pengguna Google,1
bisa mengupdate berita ...tp kok sekrng minta update lemot bgt,5,2025-03-29 04:00:51,Pengguna Google,0
"kasih rating 5 supaya kebaca, jadi terkadang notifikasi error dan juga pesan sering terhapus",5,2025-03-23 21:12:33,Pengguna Google,0
bagus banget pokok nya aku suka tapi perbaiki lagi soalnya suka ada bug vidio hitam tapi suara ada macamana lahh tolong yah,5,2025-03-26 17:04:50,Pengguna Google,0
Aplikasi yang sangat menghibur...tp sayang selalu louding gk jelas...padahal jaringannya bagus...,5,2025-03-18 23:39:01,Pengguna Google,0
apk nya bagus banget cuman yng jadi halangan tuh pas di update kok gak bisa di buka lagi aneh kan,5,2025-03-26 19:13:52,Pengguna Google,0
tolong di perbagus lagi apk nya soal nya ketika keluwar masuk tiktok malah lang tiba tiba,5,2025-03-31 13:35:40,Pengguna Google,0
"Fitur sulap saya hilang di tiktok Gimna cara balikin nya lagi sudah di update beberala kali tetep ga balik"" fiturnya",5,2025-03-19 03:15:05,Pengguna Google,0
bagi yang bilang tiktok suka ngebug dan lain lain itu tuh bukan salah tiktok hp kalian aja yang emang full memo jan salahin tiktok dong tiktok itu apk bagus,5,2025-03-18 18:00:06,Pengguna Google,0
sangat bagus jika ingin mencari video yang kita mau tinggal searching menggunakan kata2 muncul videonya.,5,2025-03-17 19:27:38,Pengguna Google,58
"aku suka tiktok karena cepet naik followers, dan dikasi kesempatan buat fyp walaupun kadang susah bagi kita",5,2025-03-22 09:24:04,Pengguna Google,0
"selain menarik, aplikasi ini juga dapat memberikan informasi terkini tentang dunia, saya juga mendapatkan pengalaman baru di tiktok",5,2025-04-02 14:00:01,Pengguna Google,0
tiktok ini sangat baik untuk di gunakan dalam unggahan foto dan video yang kita posting selalu banyak penggemar yang mengikuti postingan kita,5,2025-03-19 17:07:24,Pengguna Google,7
aku suka dengan vidio yg lewat di fyp aku udah gitu bisa cari ide ide yg bagus aku suka baget dan bisa cat degan pengikut lagi 🥰🥰😘,5,2025-03-25 10:07:38,Pengguna Google,0
aku suka banget sama aplikasi tik tok tapi kk tolong deh kalau akun kita udah di blokir bisa buat lagi akun baru kk plis,5,2025-03-21 20:32:44,Pengguna Google,0
"keterangan detil sangat di perlukan , untuk penguna awam. dan berpendidikan terbatas.",5,2025-03-24 20:22:45,Pengguna Google,0
"Mantap,,,cuman bgusnya disaring lagi yg suka berkata2 jorok itu,,,karna apk ini banyak digemari kaum milenial anak2 jg,,🙏🙏🙏",5,2025-03-17 19:08:33,Pengguna Google,0
"Aplikasi andalan disaat lg butuh hiburan, semoga makin lancar rezekiku dgn hanya memikirkan hal2 yang positif Aamiin😁😁😁",5,2025-03-19 18:46:38,Pengguna Google,0
"tiktok plis banget dong adain fitir hapus komentar dan hapus komentarnya itu sekali semua ga langsung satu satu gitu, kriting dah jarinya kalau hapus satu satu begitu, kalau ada komen negatif kan langsung dihapus sekaligus semua, ga harus hapus satu satu gituu, pliss banget adain fitur hapus komentar sekaligus semua gitu☺️🙏🏻🙏🏻",5,2025-03-22 10:04:06,Pengguna Google,0
TikTok nya bagus tapi kalo dah lama suka ilang sendiri suruh di instal lagi jadi we susah,5,2025-03-19 18:11:39,Pengguna Google,1
"bagus sih, tapi kadang kalau lagi Asik-asinya nonton tiba"" keluar sendiri, dan loging kembali",5,2025-03-29 19:24:47,Pengguna Google,0
"benar-benar menghibur sekali bagi saya, nggak pernah lag, bisa buat ngisi waktu pas nggak lagi ngapa ngapain",5,2025-03-20 13:51:54,Pengguna Google,0
apk seru dan menarik tapi kalo ga di update ga seru suka banyak bug nya lagi,5,2025-03-24 12:25:22,Pengguna Google,0
kenapa sih sekarang kamera tiktok warnanya jadi gelap tolong dong tiktok perbaiki lagi kameranya seperti semula,5,2025-03-20 07:08:52,Pengguna Google,1
knp kalau mau login itu ga bisaa udh coba beberapa kali tapi tetep aja ga bisa tolong di perbaiki lagi,5,2025-03-23 00:47:00,Pengguna Google,0
bisa apa aja di TikTok jadi kalau cari apa apa juga mudah habis itu mb nya sedikit lagi,5,2025-03-28 21:19:54,Pengguna Google,3
"kenapa pas mau up video nge bug, gabisa ke up,, heran banget dah, semakin update semakin buruk🫤🫤",5,2025-03-23 18:37:35,Pengguna Google,0
fitur berlimpah .bisa buat mengepakan sesatu dari diri dari hoby and many more ...good tik tok,5,2025-03-23 04:21:02,Pengguna Google,0
akun tiktok sangat bagus...sehingga bayak pengalaman dan membantu agar banyak teman.....,5,2025-03-23 16:35:48,Pengguna Google,0
"menurut ku ini wajib di download sih, baguss bangett, oh ya pas aku posting foto ku di privat kok gak ada? bug kah?",5,2025-03-20 07:59:41,Pengguna Google,0
bagus banget inih tpi ada kesalahan nya aku bikin akun tpi gk bisa bisa dan kadang-kadang ngelge,5,2025-03-24 07:12:55,Pengguna Google,0
Apknya bagus tapi Tik tok saya gak ada fitur sulap jadi gak bisa buat trand velocity,5,2025-03-23 16:34:14,Pengguna Google,0
saya sangat suka tetapi setiap habis di update akun tik tok saya pasti hilang dan terlalu banyak iklan,5,2025-03-01 13:19:27,Pengguna Google,0
Aplikasi ini sangat bagus cuman masuk tiktok nya lama tolong saat masuk nya cepatkab,5,2025-03-17 06:47:05,Pengguna Google,0
"sebenernya bagus, cuma seringg banget nge bug/keluar sendiri kalo udah di update🥱",5,2025-03-28 10:26:28,Pengguna Google,6
"apk nya mantep banget, Alhamdulillah bisa nambahin penghasilan 👍",5,2025-04-06 08:15:15,Pengguna Google,5
Aplikasi terbaik untuk berkreasi dan hiburan serta pitur pitur yg bermanfaat👍,5,2025-04-02 18:31:41,Pengguna Google,0
Mohon donk pesan yang belum terbaca pada chatingan tik tok bisa di tarik kembali / di hapus untuk semua orang.,5,2025-02-11 15:42:55,Pengguna Google,0
aplikasi nya sangat³ seru dan bisa menghilangkan rasa gabut di rumah udhh itu aja dehh pendapat saya 😊,5,2025-03-24 21:25:59,Pengguna Google,0
tentang lagu karaoke untuk bisa nyanyikan lagu sebuah lagu lagu yang terbaik dari kak Yanto alik,5,2025-03-19 21:10:37,Pengguna Google,12
Kenapa aplikasi tiktok nya bermasalah terus ya..tidak bisa di ufdate...tidak bisa di ufdate lagi,5,2025-03-26 15:32:57,Pengguna Google,0
"apl yg bagus, dapat memberi wawasan dn bisa buat temen lebih banyak.. thanks you tiktok",5,2025-03-24 21:07:09,Pengguna Google,0
aplikasinya bagus aja tapi kadang² shop nya hilang dan kebanyakan live juga,5,2025-03-21 07:28:16,Pengguna Google,0
"bintang lima buat penilaian ,meng hibur dan sangat membantu buat cari cuan",5,2025-03-22 06:29:04,Pengguna Google,0
"sangat membantu dalam proses pembelajaran, pertemanan, interaksi sosial antara satu dan lainnya",5,2025-03-22 12:57:47,Pengguna Google,0
aplikasi bagus dan bisa mendapatkan penghasilan walupun kita baru mencoba untuk berjualan,5,2025-04-01 21:49:36,Pengguna Google,0
"Yang benar ini kok tagar video favorite saya tiba tiba hilang, kenapa",5,2025-03-27 15:13:27,Pengguna Google,0
Develover tolong kembalikan blokiran pada IP saya.. agar saya bisa menggunakan tiktok lagi terimakasih.,5,2025-03-18 10:50:27,Pengguna Google,0
"tiktok sekarang kenapa ya, kok akun tiktok saya keluar sendiri terus berulang² kali kalau bisa tolong dibenerin ni apk",5,2025-03-21 19:13:38,Pengguna Google,0
tiktok ini sangat bagus setelah di update banyak konten konten yang menarik bagus sekali aplikasi ini 😎😎😎,5,2025-03-17 17:14:48,Pengguna Google,4
"Semakin di update semakin lemot,nyesal di perbaharui",5,2025-03-25 23:43:12,Pengguna Google,1
apkny sangat bagus tp kadang2 bisa keluar sendiri waktu live,5,2025-03-22 09:58:14,Pengguna Google,0
"Assalamualaikum warahmatullahi wa barakatuh, senang bermain Tik tok karena menambah wawasan dan teman, banyak sekali menambah ilmu pengetahuan yang sebelumnya belum paham, Setelah menggunakan Tik tok saya merasa sangat bermanfaat buat pribadi saya, demikian ulasan singkat dari saya semoga sehat selalu, wassalamu'alaikum warahmatullahi wa barakatuh",5,2025-03-27 02:55:09,Pengguna Google,0
sangat membatu memudahkan mencari barang yg saya ingkinkan. dan sangat menghibur saya d waktu senggang.,5,2025-03-19 21:00:01,Pengguna Google,7
sanggat membantu dan memberikan edukasi buat kt yg pux talen untuk terus berkreasi,5,2025-03-24 13:54:17,Pengguna Google,4
masuk tiktok cuma muncul logo nya doang bug nya bikin kaget satu keluarga,5,2025-03-21 12:19:29,Pengguna Google,0
bagus Aplikasinya seru bisa mencari apa saja menghibur bgttt 🤩🤩banyakin fitur-fitur baru lagi 😁😁,5,2025-03-20 12:09:08,Pengguna Google,24
"teruntuk buat mimin tik tok aku mau klarifikasi kenapa aku gak bisa lagi main tik tok aku setiap mau ganti akun gak bisa iya mungkin aku salah karena ada terdapat pelanggaran di satu video tpi aku gak ada pos video tiba"" di blokir mau ganti ke akun lain udah gak bisa sedangkan teman aku dia teblokir bisa ganti ke akun lain aku mohon aku mau main tik tok kya dulu,mohon ya min di balas😊🙏🏻",5,2025-03-23 16:42:26,Pengguna Google,0
"Baru sih di tiktok,tapi alhamdulillah lgsg dapet teman banyak,tiktok keren,bisa nyalurin hobby dan belanja👍👍👍",5,2025-03-20 05:46:14,Pengguna Google,23
Bagus tapi ngurangin kouta banyak banget !!! Seterah kalian mau download atau gk,5,2025-03-26 16:47:43,Pengguna Google,1
bagus banget aplikasi ini bisa untuk belajar seperti belajar memasak semua lah pokoknya,5,2025-03-24 14:56:24,Pengguna Google,2
"seneng saja karena bisa membantu kebutuhan, ya loading karena emang harus di perbarui tapi it's ok saya suka🙏",5,2025-03-21 19:08:53,Pengguna Google,1
Sangat memuaskan .menghibur. Menghilangkan streess bikin ketawa truss .bnyak kawan. Ketemu org² yg tak d kenal sma skli..pokoknya d tiktok in bikin the best ..mantap jiwa.,5,2025-03-17 17:46:31,Pengguna Google,0
"cukup bagus, tapi kok aku ngak bisa masuk tiktok gimana ini? tolong di perbaiki ya !!",5,2025-03-24 02:06:27,Pengguna Google,0
Bagus dan tidak membosankan tiktok bikin semua fyp dong 0asti mereka pengen merasakan nya sekali ini aja selama seminggu atau sehari,5,2025-03-24 15:23:29,Pengguna Google,0
tiktok skrg makin kesini seperti bigo live aja..banyak live yg fullgar dan host berpakaian kurang sopan padahal yg menggunakan tiktok ini anak anak juga pakai.. tolong di perbaiki lagi untuk live yg kurang baik,5,2025-03-24 23:15:42,Pengguna Google,0
Tolong ditambahkan fitur setel musik saat live streaming,5,2025-03-22 00:37:29,Pengguna Google,0
"min buruan update streak petnya, kalau ga update nanti kak aza yang manis dan cantik ngambek",5,2025-03-27 17:08:07,Pengguna Google,12
aplikasi sangat bagus tapi sayangnya ditiktok saya tidak bisa mengirim pesan pada orang lain,5,2025-03-29 14:03:30,Pengguna Google,0
Sekarang tik tok banyak bug nya setiap mau lihat vidio tidak bisa lihat,5,2025-04-03 16:09:11,Pengguna Google,0
"Bagus, tpi sayangnya suka ngeleg. Mungkin krna hp ku yng buluk.",5,2025-03-17 06:10:25,Pengguna Google,0
"seru banget!,aplikasiny membuat ku senang film nya seru semua,Aku bangga sekali😘",5,2025-03-30 15:06:11,Pengguna Google,11
pengen downloads tapi gk bisa padahal pengen bgt main tiktok GK mau tiktok lite,5,2025-03-21 09:43:51,Pengguna Google,0
app yg keren cocok buat hiburan berinteraksi dg dunia luar,5,2025-03-24 09:54:37,Pengguna Google,0
kenapa setelah update kok aplikasi sering keluar sendiri,5,2025-03-18 09:33:15,Pengguna Google,0
tempat saling mengenal dan berbagi pengalaman.dan ini saling menghargai satu sama lainnya.apk nya sangat bagus,5,2025-03-21 14:52:35,Pengguna Google,0
karena bagus dan keren dan tolong bug nya di hilang kan,5,2025-03-20 15:56:28,Pengguna Google,0
sumpahh baguss bagett buat tiktokan filternya bagus bagus bagee canduu mauin tiktok terus pokonya joss deh buat tiktokk😘😘😘😘😘,5,2025-03-21 23:04:07,Pengguna Google,9
Sudah coba masuk ke akun lain ko gabisa ya akun lama gua sudah kena blokir karena kesalahan gua juga sii tapi kenapa gabisa woe masuk pake akun lain???,5,2025-03-18 17:10:28,Pengguna Google,0
ya enak ada video seru ada video makanan banyak deh dan ada event bisa mendapatkan uang dan banyak deh buruan donload,5,2025-03-24 21:32:20,Pengguna Google,4
karna mohon seru tetapi mohon untuk di gampangin pas mau buat akun biar gk susah susah akun ku tiba tiba juga hilang mohon ya untuk di perbaikannya lagi🙏🙏,5,2025-03-17 09:52:36,Pengguna Google,0
"bisa dimulai even coin lagi dong, biar tambah seru",5,2025-04-06 20:12:35,Pengguna Google,0
aplikasi ini sangat bagus banget saya melihat berbagai macam video menarik dan bermanfaat,5,2025-03-22 12:39:17,Pengguna Google,4
sangat senang tapi tidak bisa ngechat sama teman di tikto,5,2025-04-11 11:30:21,Pengguna Google,0
video nya bagus dan menarik setiap saat bisa menjadi pilihan yang tepat bagi anda,5,2025-04-06 17:39:13,Pengguna Google,1
"keren si, bisa menghasilkan uang sedikit demi sedikit",5,2025-04-14 11:01:31,Pengguna Google,0
apk ini ga baik...jadi membuat istri sy males bekerja di dapur...kerjanya nonton tik tok aja...ga mau nyuci baju dan piring..jadi ga bermanfaat ..,5,2025-04-09 09:26:01,Pengguna Google,0
"bagus,tapi dalam aplikasi tiktok ini saya tidak mempunyai fitur aktivitas status",5,2025-04-09 00:31:24,Pengguna Google,0
Baguss sekali tapi untukk fiture affiliate sangat susah untuk dipake,5,2025-04-13 17:59:20,Pengguna Google,8
bagus bagus ft ny dan banyak lagu lagu tiktok,5,2025-04-10 18:32:44,Pengguna Google,0
"Bagus sih, tapi kenapa ya hp aku ga ada velocitynya. Vivo v20. Padahal merk yg dibawah hp aku aja ada fitur velocitynya",5,2025-03-08 23:10:04,Pengguna Google,0
bagus tetapi banyak yang tidak like saya apakah tiktok bisa menaikan folowers like ku yang besar seperti 278 followers tolong dong,5,2025-04-03 22:29:36,Pengguna Google,0
Titoknya bagus tapi gabisa bikin akun tiktok gak ada iklan bagus banget bisa diperbaiki gak ka aku pake akun gugel tapi masih gabisa 🙏🤝 terimakasih ka,5,2025-02-10 07:41:19,Pengguna Google,0
tolong buat pihak tiktok kenapa masih ada buk kenapa aplikasi saya gak ad siaran untuk live nya,5,2025-04-12 04:25:29,Pengguna Google,0
"sangat menghibur dan sebagai sumber informasi tapi sekarang lebih lemot dan suka keluar sendir,",5,2025-03-04 00:54:57,Pengguna Google,21
Sangat Senang bisa jadi bagian dari kreator tiktok,5,2025-03-29 07:52:06,Pengguna Google,0
"bagus kak, tapi kenapa pas di up malah balik ke titok versi duluu😑🥲🥲",5,2025-03-24 20:54:40,Pengguna Google,0
bagus aplikasi nya aku suka sekali banyak vidio modinner Messi dan masih banyak sekali than you tiktok 💯,5,2025-04-04 21:28:52,Pengguna Google,1
"tutorial komen gambar dong minnn,aku belum bisa komen gambar.",5,2025-04-09 14:26:59,Pengguna Google,0
"Saya Menggunakan Platform Tiktok untuk keperluan pribadi, alhamdulillah sudah sering mendapatkan cuan dari TikTok semoga video yang saya upload tidak fyp.",5,2025-03-26 01:30:30,Pengguna Google,0
NGABISIN KUOTA!!! 𝙠𝙚𝙡𝙪𝙖𝙧 𝙨𝙚𝙣𝙙𝙞𝙧𝙞 𝙩𝙚𝙧𝙪𝙨 𝙖𝙥𝙠 𝙪𝙙𝙖𝙝 𝙪𝙣𝙞𝙣𝙨𝙩𝙖𝙡 𝙞𝙣𝙨𝙩𝙖𝙡 𝙡𝙖𝙜𝙞 𝙢𝙖𝙨𝙞𝙝 𝙨𝙖𝙢𝙖 𝙜𝙞𝙩𝙪 𝙖𝙟𝙖 𝙩𝙚𝙧𝙪𝙨 ditambah LEGG,5,2025-03-25 05:03:40,Pengguna Google,1
"tolong dong tiktok fitur hapus pesan chat dengan kawan di tambah kan, masa hapus pesan chat, cuma di kita aja yang terhapus...",5,2025-04-10 12:55:48,Pengguna Google,0
Bagus dan asik bisa bikin video tapi akunku di blokir permanen tolong kembalikan akunku,5,2025-01-26 05:39:21,Pengguna Google,0
haloww saya suka dengan aplikasi ini tapi pas saya buat streak itu streak nya udah idup dan udah 6 kemarin tapi pas saya chat teman saya dan dia balas kok streaknya ga nyala ya padahal udah hari ke 7,5,2025-01-31 14:00:40,Pengguna Google,0
"Bagus akhir akhir in saya suka kok tapi agak ngeleg pas habis update padahal gapapa trus sering kembali sendiri mungkin dari hp ku sendiri atau yang lain gak tau,sejauh ini masih aku kasih bintang 5 tapi setelah saya update fitur simpan dan sulap tidak ada saya merasa kurang suka🙏",5,2025-01-08 13:58:26,Pengguna Google,0
min saya tiktok nya kok ga ada keranjang kuning nya ya kira2 itu kenapa ? tolong jawab min ditunggu ...,5,2025-04-03 21:09:01,Pengguna Google,0
"sangat menarik dan bisa mendapat pengalaman2 baru, juga bisa memiliki banyak teman",5,2025-03-22 10:37:05,Pengguna Google,9
kalo ini sih jangan di tanya lagi udah bisa buat vidio bisa buat akun bisa cet bisa berteman pokonya seru deh apa lagi kalo lagi gabut 😅👍,5,2025-01-31 05:44:25,Pengguna Google,0
Bagus bgt Pertama pertama pake gak suka soalnya tiktok syop nya di ganti jadi teman Tapi Alhamdulillah nya pas aku bersihin cache sama unduhan terus keluar dari tiktok pas di buka tiktoknya usah bisa makasih ya tiktokkk 😘😘,5,2025-01-19 14:29:46,Pengguna Google,0
sangat bagus fitur bisa di slowmo patah patah,5,2025-03-25 10:49:34,Pengguna Google,0
Parah ni tik tok shop kok bisa aku pesan 1 produk yang datang 3 produk udah lama gak checkout di tik tok sekalinya checkout malah gini,5,2025-03-07 15:43:18,Pengguna Google,0
ini sih apk yang paling seru bisa ketemu banyak temen baru pokoknya ini apk bagus dan wajib di download,5,2025-03-24 17:02:15,Pengguna Google,5
"aplikasi ini sangat bagus , saya bisa nge scoll video , tapi ada yang saya tidak suka di aplikadi ini karna ada ngebug , ngebug nya di hilangin dong",5,2025-03-15 19:21:41,Pengguna Google,0
"Suka bangettt dehh , moga makin rame aj nih tiktok apalagi sekarang tiktok bsa buat penghasilan.. Jadi makin byk aja penggemar nya 😎",5,2025-03-06 00:31:50,Pengguna Google,1
"Kenapa aplikasinya makin jelek ,cape doank saya masuk ,sampai logo saja,padahal jaringan stabil",5,2025-02-03 20:11:32,Pengguna Google,0
Cukup memuaskan tapi saat mau logging ke toko shop keranjangnya kadang ilang tolong dong solusinya,5,2025-02-22 21:14:50,Pengguna Google,0
"Sangat puas dengan melihat tiktok kita dapat mencari pengalaman, pengetahuan lebih banyak..",5,2025-01-26 15:23:24,Pengguna Google,32
Di tiktok selain mendapatkan cuan bisa juga menambah teman sahabat dan menyalurkan minat dan HOBY berkreasi serta hiburan.,5,2025-01-27 20:03:58,Pengguna Google,0
"Apl bagus banyak membantu buat saya tp kdg sering ngelag ndak bisa masuk akhirnya di uninstal, baru download lagi",5,2025-01-24 09:04:16,Pengguna Google,0
"Tolong di perbaiki lagi masa aku mau buat foto geser jadinya video geser padahal awalnya jadi,lagi laris larisnya soalnya ini sungguh menghambat mohon segera di perbaiki",5,2025-02-04 11:23:11,Pengguna Google,0
Sangat keren aplikasi tiktok bisa menghasilkan cuan juga abang-abangku keren deh anti ribet kalo mau topup di tiktok 😇😇🥰🥰,5,2025-03-11 23:09:11,Pengguna Google,0
Suka sekali .. karna selain lancar walupun di pedalaman tiktok juga .. lebih .. banyak memberi wawasan ..lebih luas,5,2025-02-22 00:18:24,Pengguna Google,39
Aplikasi yang sangat keren selain menghibur juga bisa kerja hasilkan cuan terimakasih tiktok sukses selalu❤❤,5,2025-02-27 20:17:31,Pengguna Google,0
TikTok nya bagus tapi gara gara diapdete jadi beda tolong di benerin lagi masalahnya gak ada aplikasi Tokopedia 🙏,5,2025-02-19 04:09:02,Pengguna Google,0
Setiap kali kalo sy buka pasti ada muncul permohonan banding anda diterima dan tulisan atasnya abaikan,5,2025-01-30 20:51:54,Pengguna Google,0
Tik tok sangat membantu buat umkm yang ingin berjualan di online dan bagus juga untuk hiburan tapi masih banyak juga yg menyalah gunakan tik tok,5,2025-02-06 12:57:59,Pengguna Google,0
Lambat loading terus mohon di perbaiki aplikasi tiktok nya biar agar lebih mudah lagi untuk log in,5,2025-02-05 17:15:58,Pengguna Google,0
Kenapa tiktok akun saya ga bisa masuk malah ada tulisan aplikasi terhenti setiap masuk akun. Tolong bantuanya ya min,5,2025-01-25 18:43:08,Pengguna Google,0
Apk nya bagus banget tapi akhir² ini tik tok nya ngk bisa kebuka trus mati total kasih solusi dong,5,2025-02-28 10:50:40,Pengguna Google,0
suka bangat sma aplikasi ini sangat menghibur dn jg jd sarna belanja online nya gk prnh nipu.🥰 tp sayngya suka ngebuk😭 jd hrus hapus trus instal lg.,5,2025-03-15 09:09:04,Pengguna Google,0
"baguss tapii,sering banget nge lag cuman bisa logo nya doang tolong perbaiki lagi,tapi bagusss tapi, jangannn ngelag muluuu",5,2025-02-27 05:34:24,Pengguna Google,0
"app tiktok sekarang berat bgt dan semkin besar,mb nya bikin hp ku ngeblank tolong di kondisikan untuk hp yg mngah kbwah bisar bisa lncar trimkasih",5,2025-02-14 15:53:07,Pengguna Google,0
tiktok akhir akhir kesini suka LG LG terus kalo masuk suka kembali lagi walaupun udah di matikan daya jugaa sama susah masukk,5,2025-02-10 16:40:00,Pengguna Google,0
knp ya untuk tiktok setiap HP nya di tinggal lama suka langsung gabisa di tonton lagi tiktok nya jadi saya harus tiap hari donlouw tiktok saya sudah cape mohon tiktok🙏🏼🙏🏼,5,2025-02-25 13:46:28,Pengguna Google,0
"Maaf ,ternyata belum update baru tiktoknya karena gak bisa masuk.bg kalau bisa umur 17 bisa live bg gua mau kek gitu",5,2025-02-06 21:04:04,Pengguna Google,0
